Unique Id,indicator_id,geo_type_id,measurement_type_id,internal_id,subtopic_id,name,Measure,geo_type_name,description,geo_entity_id,geo_entity_name,year_description,data_value,message
495039,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),304,Upper West Side,2016 Summer,1.27,
495030,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),301,Washington Heights,2016 Summer,1.08,
495063,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),402,West Queens,2016 Summer,0.99,
495027,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),211,Williamsburg - Bushwick,2016 Summer,1.05,
495096,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),503,Willowbrook,2016 Summer,0.71,
588516,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),404,Bayside - Little Neck,2016-17 Winter,0.65,
588450,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),203,Bedford Stuyvesant - Crown Heights,2016-17 Winter,0.74,
588468,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),209,Bensonhurst - Bay Ridge,2016-17 Winter,0.64,
588459,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),206,Borough Park,2016-17 Winter,0.66,
588465,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),208,Canarsie - Flatlands,2016-17 Winter,0.61,
588480,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),302,Central Harlem - Morningside Heights,2016-17 Winter,0.95,
588492,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),306,Chelsea - Clinton,2016-17 Winter,1.06,
588471,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),210,Coney Island - Sheepshead Bay,2016-17 Winter,0.6,
588435,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),105,Crotona -Tremont,2016-17 Winter,0.98,
588447,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),202,Downtown - Heights - Slope,2016-17 Winter,0.83,
588462,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),207,East Flatbush - Flatbush,2016-17 Winter,0.67,
588483,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),303,East Harlem,2016-17 Winter,0.94,
588453,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),204,East New York,2016-17 Winter,0.73,
588513,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),403,Flushing - Clearview,2016-17 Winter,0.74,
588429,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),103,Fordham - Bronx Pk,2016-17 Winter,0.91,
588522,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),406,Fresh Meadows,2016-17 Winter,0.66,
588495,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),307,Gramercy Park - Murray Hill,2016-17 Winter,1,
588444,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),201,Greenpoint,2016-17 Winter,1.03,
588498,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),308,Greenwich Village - SoHo,2016-17 Winter,1.07,
588438,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),106,High Bridge - Morrisania,2016-17 Winter,1,
588441,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),107,Hunts Point - Mott Haven,2016-17 Winter,1.05,
588528,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),408,Jamaica,2016-17 Winter,0.7,
588423,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),101,Kingsbridge - Riverdale,2016-17 Winter,0.84,
588507,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),401,Long Island City - Astoria,2016-17 Winter,1.01,
588504,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),310,Lower Manhattan,2016-17 Winter,0.9,
588426,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),102,Northeast Bronx,2016-17 Winter,0.9,
588432,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),104,Pelham - Throgs Neck,2016-17 Winter,0.86,
588537,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),501,Port Richmond,2016-17 Winter,0.68,
588519,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),405,Ridgewood - Forest Hills,2016-17 Winter,0.71,
588534,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),410,Rockaways,2016-17 Winter,0.47,
588546,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),504,South Beach - Tottenville,2016-17 Winter,0.55,
588531,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),409,Southeast Queens,2016-17 Winter,0.63,
588525,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),407,Southwest Queens,2016-17 Winter,0.66,
588540,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),502,Stapleton - St. George,2016-17 Winter,0.59,
588456,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),205,Sunset Park,2016-17 Winter,0.8,
588501,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),309,Union Square - Lower East Side,2016-17 Winter,0.94,
588489,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),305,Upper East Side,2016-17 Winter,0.91,
588486,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),304,Upper West Side,2016-17 Winter,0.91,
588477,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),301,Washington Heights,2016-17 Winter,0.95,
588510,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),402,West Queens,2016-17 Winter,0.9,
588474,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),211,Williamsburg - Bushwick,2016-17 Winter,0.88,
588543,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),503,Willowbrook,2016-17 Winter,0.61,
588514,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),404,Bayside - Little Neck,2017 Summer,0.73,
588448,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),203,Bedford Stuyvesant - Crown Heights,2017 Summer,0.88,
588466,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),209,Bensonhurst - Bay Ridge,2017 Summer,0.76,
588457,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),206,Borough Park,2017 Summer,0.78,
588463,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),208,Canarsie - Flatlands,2017 Summer,0.68,
588478,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),302,Central Harlem - Morningside Heights,2017 Summer,1.17,
588490,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),306,Chelsea - Clinton,2017 Summer,1.33,
588469,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),210,Coney Island - Sheepshead Bay,2017 Summer,0.68,
588433,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),105,Crotona -Tremont,2017 Summer,1.14,
588445,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),202,Downtown - Heights - Slope,2017 Summer,0.99,
588460,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),207,East Flatbush - Flatbush,2017 Summer,0.79,
588481,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),303,East Harlem,2017 Summer,1.13,
588451,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),204,East New York,2017 Summer,0.83,
588511,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),403,Flushing - Clearview,2017 Summer,0.84,
588427,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),103,Fordham - Bronx Pk,2017 Summer,1.06,
588520,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),406,Fresh Meadows,2017 Summer,0.75,
588493,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),307,Gramercy Park - Murray Hill,2017 Summer,1.25,
588442,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),201,Greenpoint,2017 Summer,1.2,
588496,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),308,Greenwich Village - SoHo,2017 Summer,1.39,
588436,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),106,High Bridge - Morrisania,2017 Summer,1.17,
588439,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),107,Hunts Point - Mott Haven,2017 Summer,1.19,
588526,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),408,Jamaica,2017 Summer,0.77,
588421,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),101,Kingsbridge - Riverdale,2017 Summer,0.98,
588505,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),401,Long Island City - Astoria,2017 Summer,1.18,
588502,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),310,Lower Manhattan,2017 Summer,1.09,
588424,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),102,Northeast Bronx,2017 Summer,1.01,
588430,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),104,Pelham - Throgs Neck,2017 Summer,0.97,
588535,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),501,Port Richmond,2017 Summer,0.83,
588517,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),405,Ridgewood - Forest Hills,2017 Summer,0.83,
588532,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),410,Rockaways,2017 Summer,0.49,
588544,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),504,South Beach - Tottenville,2017 Summer,0.67,
588529,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),409,Southeast Queens,2017 Summer,0.68,
588523,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),407,Southwest Queens,2017 Summer,0.74,
588538,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),502,Stapleton - St. George,2017 Summer,0.71,
588454,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),205,Sunset Park,2017 Summer,0.94,
588499,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),309,Union Square - Lower East Side,2017 Summer,1.21,
588487,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),305,Upper East Side,2017 Summer,1.19,
588484,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),304,Upper West Side,2017 Summer,1.18,
588475,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),301,Washington Heights,2017 Summer,1.13,
588508,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),402,West Queens,2017 Summer,1.03,
588472,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),211,Williamsburg - Bushwick,2017 Summer,1.04,
588541,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),503,Willowbrook,2017 Summer,0.75,
614208,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),404,Bayside - Little Neck,2017-18 Winter,0.65,
614142,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),203,Bedford Stuyvesant - Crown Heights,2017-18 Winter,0.82,
614160,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),209,Bensonhurst - Bay Ridge,2017-18 Winter,0.66,
614151,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),206,Borough Park,2017-18 Winter,0.7,
614157,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),208,Canarsie - Flatlands,2017-18 Winter,0.64,
614172,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),302,Central Harlem - Morningside Heights,2017-18 Winter,0.88,
614184,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),306,Chelsea - Clinton,2017-18 Winter,1.26,
614163,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),210,Coney Island - Sheepshead Bay,2017-18 Winter,0.6,
614127,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),105,Crotona -Tremont,2017-18 Winter,0.92,
614139,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),202,Downtown - Heights - Slope,2017-18 Winter,0.9,
614154,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),207,East Flatbush - Flatbush,2017-18 Winter,0.73,
614175,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),303,East Harlem,2017-18 Winter,0.88,
614145,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),204,East New York,2017-18 Winter,0.78,
614205,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),403,Flushing - Clearview,2017-18 Winter,0.73,
614121,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),103,Fordham - Bronx Pk,2017-18 Winter,0.86,
614214,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),406,Fresh Meadows,2017-18 Winter,0.69,
614187,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),307,Gramercy Park - Murray Hill,2017-18 Winter,1.28,
614136,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),201,Greenpoint,2017-18 Winter,1.08,
614190,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),308,Greenwich Village - SoHo,2017-18 Winter,1.12,
614130,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),106,High Bridge - Morrisania,2017-18 Winter,0.94,
614133,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),107,Hunts Point - Mott Haven,2017-18 Winter,0.99,
614220,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),408,Jamaica,2017-18 Winter,0.7,
614115,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),101,Kingsbridge - Riverdale,2017-18 Winter,0.79,
614199,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),401,Long Island City - Astoria,2017-18 Winter,1.02,
614196,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),310,Lower Manhattan,2017-18 Winter,1.11,
614118,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),102,Northeast Bronx,2017-18 Winter,0.84,
614124,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),104,Pelham - Throgs Neck,2017-18 Winter,0.8,
614229,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),501,Port Richmond,2017-18 Winter,0.75,
614211,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),405,Ridgewood - Forest Hills,2017-18 Winter,0.78,
614226,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),410,Rockaways,2017-18 Winter,0.48,
614238,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),504,South Beach - Tottenville,2017-18 Winter,0.65,
614223,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),409,Southeast Queens,2017-18 Winter,0.62,
614217,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),407,Southwest Queens,2017-18 Winter,0.7,
614232,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),502,Stapleton - St. George,2017-18 Winter,0.65,
614148,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),205,Sunset Park,2017-18 Winter,0.83,
614193,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),309,Union Square - Lower East Side,2017-18 Winter,1.01,
614181,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),305,Upper East Side,2017-18 Winter,0.96,
614178,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),304,Upper West Side,2017-18 Winter,0.91,
614169,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),301,Washington Heights,2017-18 Winter,0.87,
614202,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),402,West Queens,2017-18 Winter,0.92,
614166,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),211,Williamsburg - Bushwick,2017-18 Winter,0.97,
614235,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),503,Willowbrook,2017-18 Winter,0.7,
614207,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),404,Bayside - Little Neck,2018 Summer,0.75,
614141,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),203,Bedford Stuyvesant - Crown Heights,2018 Summer,0.83,
614159,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),209,Bensonhurst - Bay Ridge,2018 Summer,0.66,
614150,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),206,Borough Park,2018 Summer,0.71,
614156,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),208,Canarsie - Flatlands,2018 Summer,0.6,
614171,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),302,Central Harlem - Morningside Heights,2018 Summer,0.91,
614183,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),306,Chelsea - Clinton,2018 Summer,1.47,
614162,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),210,Coney Island - Sheepshead Bay,2018 Summer,0.56,
614126,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),105,Crotona -Tremont,2018 Summer,0.95,
614138,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),202,Downtown - Heights - Slope,2018 Summer,1,
614153,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),207,East Flatbush - Flatbush,2018 Summer,0.72,
614174,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),303,East Harlem,2018 Summer,0.92,
614144,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),204,East New York,2018 Summer,0.75,
614204,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),403,Flushing - Clearview,2018 Summer,0.79,
614120,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),103,Fordham - Bronx Pk,2018 Summer,0.89,
614213,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),406,Fresh Meadows,2018 Summer,0.74,
614186,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),307,Gramercy Park - Murray Hill,2018 Summer,1.48,
614135,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),201,Greenpoint,2018 Summer,1.15,
614189,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),308,Greenwich Village - SoHo,2018 Summer,1.32,
614129,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),106,High Bridge - Morrisania,2018 Summer,0.96,
614132,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),107,Hunts Point - Mott Haven,2018 Summer,1.01,
614219,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),408,Jamaica,2018 Summer,0.75,
614114,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),101,Kingsbridge - Riverdale,2018 Summer,0.81,
614198,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),401,Long Island City - Astoria,2018 Summer,1.06,
614195,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),310,Lower Manhattan,2018 Summer,1.32,
614117,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),102,Northeast Bronx,2018 Summer,0.91,
614123,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),104,Pelham - Throgs Neck,2018 Summer,0.85,
614228,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),501,Port Richmond,2018 Summer,0.72,
614210,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),405,Ridgewood - Forest Hills,2018 Summer,0.78,
614225,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),410,Rockaways,2018 Summer,0.45,
614237,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),504,South Beach - Tottenville,2018 Summer,0.55,
614222,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),409,Southeast Queens,2018 Summer,0.71,
614216,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),407,Southwest Queens,2018 Summer,0.69,
614231,370,3,104,2024,122,Black Carbon,Mean,UHF42,Neighborhood (UHF 42),502,Stapleton - St. George,2018 Summer,0.64,
